Congo (Kinshasa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,10,4,4,7,6,8,3,2,-2,11,0,14,17,9,21,0,15,0,5,15,0,0,29,5,11,0,3,11,10,17,17,20,4,10,-1,16,16,18,25,17,4,17,66,29,69,0,2,13,89,54,44,0,46,28,70,59,64,1,88,0,81,73,90,103,99,80,111,132,102,118,97,154,105,81,119
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,4,9,1,3,1,8,6,9,18,20,25,17,24,19,24,30,31,32,19,15,17,28,19,15,17,16,11,10,13,36,7,12,11,11,2,6,9,-7,-3,-11,-11,-19,-18,-11,-19,-20,-20,-21,-11,-9,-9,-11,-9,-8,-10,-1,-9,-13,-8,-12,-10,-7,0,3,7,5,0,-4,-7,14,10,-4,0,0,-1,13,-1,23,9,15,20,-2,21
Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,5,0,11,47,6,16,5,0,62,1,10,9,-2,20,21,2,58,26,28,56,0,82,13,47,-13,0,-16,-13,65,24,0,22,28,3,13,0,24,-17,-7,23,20,34,4,3,-6,23,32,32,19,49,8,6,125,-30,31,34,-2,29,-27,24,44,53,-6,-18,-21,9,25,62,60,65,33,-16,86
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,2,1,0,1,1,0,0,2,5,0,12,6,11,7,6,16,22,23,78,48,61,67,43,51,76,61,48,62,77,90,32,63,16,47,34,21,48,23,75,-53,14,21,33,-23,-8,-49,0,-63,-52,-4,-26,15,-72,-48,-56,-58,-62,-45,-48,-70,-41,-20,-29,-30,-36,-35,-12,-23,-30,-12,-13,-23,-8,-19,-42,-21,-8,-18,-9,2,-29,-12,-3,-9,-12,-1,-4,-9,-3,-9,-5
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,4,5,5,14,5,7,9,9,10,38,20,30,10,22,20,34,19,30,26,35,60,54,26,29,32,25,29,26,25,36,27,19,20,24,18,19,-7,29,-35,-6,-4,-12,-33,0,21,-25,-32,-61,-29,-8,-36,-49,-44,-19,-28,-44,-37,-32,-13,-25,-1,-27,-22,-23,-21,-25,-9,-9,11,-4,-1,-4,-16,6,21
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,8,12,0,7,13,3,18,0,17,7,21,6,8,13,3,17,35,7,30,52,35,39,25,18,11,27,27,36,26,18,12,28,33,20,8,15,9,4,5,-5,5,5,8,-44,7,4,15,6,-141,7,7,8,2,4,5,-98,2,0,5,3,-46,1,-30,3,-30,2,1,1,3,-44,4,-33,8,2,2,0,-188,1,-4,0,5
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,6,1,12,0,10,50,3,47,48,64,42,98,68,230,138,160,124,116,152,257,268,353,350,181,163,279,176,339,219,369,89,199,134,223,176,111,24,98,8,-89,-77,61,-90,-4,64,-115,-68,-144,-110,-137,-7,-42,-243,-67,-85,-112,-7,-76,-103,-186,-127,-126,-117,1,-19,-3,-186,-134,-117,-115,-87,7,-22,-67,-29,-32,-65,-46,56,30,-59,-40,-64,-38,16,-12,25,-51
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,5,0,12,0,13,55,172,180,173,187,31,38,57,91,91,107,109,79,94,47,103,137,145,159,153,175,186,267,-657,63,242,209,224,246,243,174,94,128,-18,-15,20,-107,-76,-92,-189,-301,-163,-49,-216,-184,-144,-14,77,-10,-36,-19,-97,-42,-38,-79,8,37,-67,-83,-81,-91,-69,-17,-31,-168,-13,-100,-76,-87,-55,-34,-42,-50,-49,-73,-13,7,-38,-39,-11,-45,21,-50,-2,-22
Diamond Princess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,3,71,0,40,0,43,67,70,99,88,78,11,0,0,57,0,0,3,0,-2,0,0,0,1,0,0,-30,0,0,0,0,-286,0,0,0,0,0,0,6,0,0,-1,0,0,-2,-262,-10,0,0,-6,0,0,-1,-16,0,0,0,0,0,0,0,0,0,0,0,-21,0,-5,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,1,2,4,0,12,3,7,1,1,8,31,0,29,0,3,36,27,79,53,54,154,138,0,88,0,89,-42,-57,-65,-34,-23,-54,16,-96,-31,-22,1,0,-23,-28,-7,-35,-23,44,8,-8,15,-2,11,-6,7,48,68,85,189,215,214,0,0,179,0,119,159,0,233,-60,198
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,-1,0,-1,-3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,6,0,0,9,0,12,38,40,89,43,61,76,96,83,130,129,38,198,165,86,100,0,242,63,113,131,198,245,120,147,175,103,276,127,314,148,285,222,23,123,238,22,112,116,71,-53,166,239,218,183,244,103,103,264,173,52,203,283,175,-94,289,-19,211,198,-1917,-361,491,-280,-46,118,149,100,118,-66,197,172,146,76,-629,-47
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,3,0,0,1,1,0,2,0,0,9,0,9,21,53,87,166,134,276,188,92,90,224,190,216,91,36,212,486,381,180,35,173,90,0,612,286,2142,35,101,-55,-39,152,294,207,367,375,538,200,380,244,11482,0,0,243,810,405,241,884,601,713,2205,0,-49,-1619,-1530,240,78,-68,728,60,12,709,1202,371,337,505,554,401,405,390,483,-13939,0,254,330,-686,0,101,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,1,12,0,33,6,4,-25,7,12,29,7,34,39,-2,60,20,5,14,34,11,38,29,21,29,18,28,42,41,58,97,55,90,130,102,72,81,42,92,-50,120,146,150,148,112,114,66,89,94,92,152,123,175,143,168,170,174,211,265,227,218,271,274,285,308,416,420,352,241,182,166,243,205,320,270,252,404,472,535,615,445,544,590,648,713,944,1103,1151,1146,943
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,4,4,0,6,5,6,1,0,8,5,7,6,3,9,10,4,13,-3,5,11,9,5,2,7,8,10,15,5,-3,8,16,0,16,19,14,22,4,24,4,31,37,6,31,29,41,22,88,36,14,14,41,84,30,46,65,57,37,60,59,94,31,-71,43,-40,-26,68,97,113,42
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,3,0,0,3,0,0,0,0,-1,3,0,1,0,0,-2,0,2,0,0,0,3,-1,20,10,0,28,0,0,-3,4,0,0,130,44,-1,-1,57,0,0,0,0,0,-6,0,123,0,0,0,0,0,0,81,60,2,0,0,125,106,65,10,-87,0,0,82,0,0,0,228,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,6,0,3,0,7,0,7,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,-3,0,0,-5,-2,0,0,-6,0,-7,0,0,0,0,-4,0,0,-7,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,2,4,0,63,36,55,34,20,33,9,16,23,19,26,12,33,134,34,61,32,36,23,26,61,99,66,53,7,32,30,11,41,46,-1,16,25,21,17,11,36,12,6,10,-9,24,-2,8,0,3,6,10,8,1,1,-4,3,6,-1,-3,-426,-39,3,0,-21,5,-126,-7,-7,0,9,7,-15,-526,-13,-4,-4,-6,-4,-4,-2,-29,-6,1,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,-3,0,-1,0,0,0,2,1,-1,0,0,0,6,0,2,7,0,0,3,20,3,6,6,20,7,6,2,4,4,3,3,30,6,2,-4,2,9,-17,-3,-12,6,0,-3,-6,-1,-12,-2,13,-25,4,-1,7,7,0,4,-19,2
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,3,0,-2,0,5,0,0,4,-1,5,-1,5,3,-1,6,2,3,1,8,3,1,8,-2,2,-1,8,2,7,4,8,3,3,3,-3,0,-3,1,-11,-8,2,-4,0,-5,-3,-4,5,-12,15,29,1,13,27,5,10,0,9,11,18,11,32,9,22,9,29,38,87,66,37,16,89,130,84,105,76
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,5,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,-2,0,-5,0,-2,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,6,3,0,8,7,10,19,0,96,70,10,33,44,15,64,50,72,103,74,92,86,76,81,124,71,110,62,28,-220,96,262,42,250,125,173,116,158,135,62,87,92,68,-1271,113,184,98,-219,103,107,132,-394,71,97,116,-261,159,-116,49,123,68,-437,79,155,97,-440,137,80,18,-285,42,88,-623,54,60,31,18,241,48,44,31,10,-281,25,63,-349,32,48,29,28
France,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,-5,3,20,19,42,30,60,12,84,90,273,301,169,83,561,484,0,1357,803,36,2093,1032,1409,1751,1581,1593,-527,3694,1215,2090,2538,2800,4366,807,3305,5606,2500,-299,2564,1807,616,2019,308,1421,1007,1603,1021,25482,2576,3422,-368,9880,-360,-2203,3935,1004,472,-4208,376,-146,222,25,2696,1350,-4279,-781,-948,596,48,-237,-595,2025,-596,340,244,63,-318,-609,-1136,-474,-311,0,-1281,-289,264,-137,-336,-22,-41,-90,-314,-973,-580,2653,-105,1307,139,223
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,9,2,3,-1,0,0,3,6,4,10,0,2,3,8,0,20,0,25,0,1,11,27,2,0,2,0,0,22,17,24,0,0,39,0,23,30,0,88,116,41,0,123,51,126,69,68,85,0,55,52,18,0,124,149,0,96,72,43,75,140,27,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,-6,0,0,0,0,1,1,4,0,0,0,0,1,2,0,0,1,0,1,0,0,-2,0,0,0,0,0,1,0,0,-4,-1,-1,0,-1,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,9,2,0,9,0,1,5,3,-1,1,4,2,3,6,3,7,3,4,3,1,7,-3,10,6,5,14,19,-2,11,11,0,11,6,13,2,8,14,27,4,37,19,10,-1,6,4,-3,5,-2,5,19,4,2,-4,16,3,15,-10,4,-6,-23,-1,-6,-6,-3,-6,-28,-18,8,-6,-14,6,-1,-18,-13,-2,-8,-9,-11,-3,-10,-17,-13,5,-13,21,-8
Germany,0,0,0,0,0,1,3,0,0,1,3,2,2,0,0,0,1,0,1,0,2,0,-1,0,0,0,0,-11,0,0,-2,0,0,0,1,9,18,2,31,51,29,37,66,220,187,128,241,134,281,443,170,1572,908,1208,1450,1978,3028,2969,4438,2295,2617,4154,919,3984,4428,5873,4910,3570,389,2193,3319,2995,4062,2939,1591,3025,-3298,-4919,-1480,2324,-719,-240,-1954,-2713,-1516,-1703,-2715,-448,-885,-1895,-2645,-2089,-1715,-4815,1397,-1042,-1662,-1934,-1526,-1786,-2445,-1286,-957,-1739,-1545,-3927,-649,1040,-903,-565,-612,-1065,-696,-1243,-555,-525,-818,-889,509,-653,-632,-313,-409,-245,-672,-231,-585,90,-193,-422,-233,-111
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,4,5,2,4,3,26,38,38,4,3,11,0,-20,34,9,1,0,9,0,73,22,96,-1,28,158,0,57,0,-61,0,176,208,0,0,112,0,89,0,249,0,83,0,378,0,77,0,485,0,372,-9,901,192,0,321,427,259,-38,-682,-198,0,0,340,48,0,164,104,45,53,60,91,0,304,32,-106,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,2,22,14,1,27,0,16,9,0,91,28,102,0,55,31,-1,66,28,92,69,35,69,67,56,91,89,51,96,100,117,42,55,57,-177,75,50,67,51,69,28,30,23,21,12,14,9,-3,7,-157,7,51,22,16,7,15,30,9,-783,21,5,5,4,10,20,14,11,18,6,10,17,13,9,36,7,14,0,4,9,1,20,0,2,3,9,11,1,3,6,2,-3
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,-6,0,0,0,0,1,0,-1,3,0,0,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,3,5,2,1,1,-1,1,3,0,0,2,0,1,8,3,7,0,8,5,10,8,31,9,16,1,11,13,16,14,21,22,32,2,21,59,46,26,21,30,0,13,38,39,43,15,18,33,26,28,56,64,77,61,75,140,168,118,114,0,147,196,126,181,228,285,353,319,175,-18,119,166,62,313,181
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,8,6,0,8,22,19,35,10,7,16,20,24,14,36,0,69,30,40,16,27,35,37,8,60,36,95,71,24,0,129,54,67,128,29,-14,0,77,52,-55,39,48,-2,88,0,50,33,59,0,-54,0,8,-197,0,154,-1,52,57,0,0,0,-1,53,19,0,33
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,6,3,0,0,15,0,3,0,2,0,0,0,5,0,0,3,1,0,0,0,0,2,0,0,5,0,131,0,52,0,0,156,0,56,88,30,46,84,35,59,16,77,0,55,21,30,0,51,20,5,0,0,63,0,17,-1,61,0,0,72
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,-15,0,0,0,3,0,0,3,7,-2,4,0,1,-1,1,3,0,0,8,0,0,2,8,0,7,0,1,0,1,1,3,0,0,0,-3,0,1,-1,0,0,0,5,0,0,0,-7,0,10,4,4,-5,-1,2,1,0,6,-1,-1,-8,0,-1,4,1,2,-5,11,0,1,-2,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,0,0,0,6,0,0,1,0,2,2,0,4,1,2,2,1,2,-1,7,0,1,0,2,1,3,10,0,2,9,0,-5,1,1,0,0,3,2,0,2,10,0,0,22,16,5,28,26,0,23,36,26,48,106,76,0,62,135,77,52,0,92,210,145,0,263,273,256,101
Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,1,3,12,0,2,4,0,6,15,16,24,13,25,2,28,43,2,42,-6,30,7,7,30,38,9,0,4,9,5,3,9,10,10,-5,13,15,7,37,25,0,18,38,40,22,-4,201,37,118,82,175,196,46,55,134,117,-30,147,37,130,87,36,127,147,0,192,220,0,431,232,186,220,97,0,320,96,143
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,0,4,0,6,10,1,7,10,8,15,10,12,17,35,13,38,28,33,42,63,37,41,26,57,32,34,45,6,60,44,75,183,109,83,36,39,-15,58,89,31,46,41,80,50,7,68,0,20,62,37,49,-9,49,51,47,25,-61,-14,-13,-45,-17,13,-12,-24,-72,-34,-87,-34,8,11,4,-3,-15,-44,-39,-11,-11,-118,-4,-121,-11,-99,2,6
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,15,8,9,7,0,8,10,16,18,31,22,3,22,39,25,80,80,46,81,20,44,84,39,73,56,36,44,8,58,38,20,-34,37,42,-75,-44,-23,-37,-77,-36,-34,-47,-81,-55,-66,-61,11,-70,-50,-38,-43,-33,-27,-36,-16,-9,-18,-14,-18,-17,-10,-6,-10,-17,-3,-10,-8,0,0,-3,-3,0,-2,-4,0,0,-3,1,-1,-1,1,0,0,-1,1,0,-2,1,0,0
India,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,2,1,3,5,4,12,5,11,8,20,2,6,21,14,36,44,84,59,100,24,116,60,132,85,23,215,122,553,488,23,464,493,1007,473,492,647,699,611,605,1120,821,750,729,611,913,1464,472,786,859,1025,908,1267,967,889,1194,977,1095,1386,1530,1782,2685,1541,2306,1815,2137,1583,2574,1945,1532,1647,2275,1394,780,2325,2061,2925,2308,2917,3155,3926,3650,3252,2100,3631,3952,-3871,3822,3643,3659
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,13,6,6,0,32,20,21,17,38,38,78,47,75,40,64,100,100,79,133,81,113,110,94,106,91,163,80,160,179,223,181,267,163,305,280,269,176,267,251,324,286,225,116,254,193,298,352,325,187,148,304,112,208,356,187,124,298,233,224,239,210,404,282,32,286,444,322,172,408,212,258,313,564,674,367,732,352,220,153,451,481,402,-19,367,110
Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,12,14,30,-8,99,111,146,322,395,824,310,389,1043,299,229,292,490,667,1000,1204,1268,-535,924,244,1045,576,53,-47,603,1284,658,1351,1400,2106,2391,2066,1549,2224,2033,1513,1357,601,2332,-2362,-847,-897,-980,-1306,-4770,-407,-583,-670,-386,-782,-425,-622,220,-1047,-483,-1048,-790,-681,-536,-371,-381,-465,-359,-400,-272,-295,-143,192,164,490,260,408,254,253,359,498,837,626,757,411,438,1028,537,647,570,548,14,393,77,6,285,383,826,329,432,742
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,6,7,6,1,0,4,13,4,-3,10,-12,-1,20,6,6,8,23,-2,27,6,4,10,30,28,0,27,55,37,29,70,42,20,22,24,23,58,2,61,-3,-14,-8,-14,-9,-53,-27,-32,-26,-3,-17,-30,1,-26,-21,21,-5,35,17,3,46,46,52,28,6,58,-5,54,18,39,23,32,54,-6,-20,53,49,-13,26,50,54,-3,38,102,31,250,36,87,169,229,251,337,230,204,300
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,12,0,1,2,13,8,0,47,38,0,40,49,69,264,126,102,120,217,203,233,245,299,280,190,287,308,198,389,402,294,369,354,309,340,472,1491,806,713,961,791,978,682,665,737,454,324,-8811,592,911,357,328,677,371,172,-3808,317,188,322,313,250,191,-3495,109,130,202,224,130,86,-2210,417,117,77,54,84,37,-1536,64,106,64,53,61,28,-977,30,29,47,60,74
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,0,2,3,5,16,6,18,0,12,4,21,26,29,58,5,25,54,123,99,160,170,188,149,1124,311,327,574,582,418,596,711,658,502,395,524,358,151,117,341,259,171,114,200,113,80,-10,-93,-60,-80,-78,-236,-157,-94,-139,-197,-153,-360,-379,-386,-223,-443,-357,-136,-280,-361,-152,-166,-306,-131,-36,-390,-219,-134,-259,-57,-251,-82,-289,-168,-62,-204,-184,-153,-58,-139,-127,-77,-33,18,-10,57,32
Italy,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,91,71,90,127,155,228,232,524,258,428,443,590,620,1145,1326,1598,809,1796,2462,1903,2795,2853,2470,2989,2648,4480,5359,4132,3957,4188,3204,3491,4492,4401,3651,3815,1648,2107,2937,2477,2339,2886,2972,1941,880,1195,1615,1396,1996,1984,1363,675,1127,1189,355,809,486,-20,-528,-10,-851,-321,-680,256,-290,-608,-548,-3106,-608,-239,-525,-199,-1513,-6939,-1904,-1663,-3119,-1518,-836,-1222,-2809,-2017,-4370,-1883,-1836,-1798,-1424,-2377,-1792,-1638,-1570,-1158,-1294,-2358,-1976,-2980,-1811,-2484,-1616,-708
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,2,-2,2,1,1,1,0,3,0,2,5,0,0,4,2,4,0,6,3,0,1,4,0,5,-3,-2,-1,2,4,-2,0,49,18,-4,20,8,50,-1,10,23,30,17,45,13,0,32,25,8,29,0,2,-16,4,9,-2,0,-16,3,-8,-11,-5,-1,6,-3,-4,-14,-17,-5,0,-3,-9,-23,-21,-7,-5,1,5,-16,-9
